,key_0,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,error,track_id,track_name,country
192,7zHkgqqxhkoOdAK2ypIOvr,0.296,0.0821,7.0,-17.371,1.0,0.0447,0.943,0.946,0.311,0.246,116.386,audio_features,7zHkgqqxhkoOdAK2ypIOvr,spotify:track:7zHkgqqxhkoOdAK2ypIOvr,https://api.spotify.com/v1/tracks/7zHkgqqxhkoOdAK2ypIOvr,https://api.spotify.com/v1/audio-analysis/7zHkgqqxhkoOdAK2ypIOvr,75840.0,4.0,,7zHkgqqxhkoOdAK2ypIOvr,"Tonga: Tonga [Ko e fasi 'o e 'Otu Tonga (Song of the King of the Tonga Islands), ""Oh, Almighty God above""]",Tonga
193,0TJqTd2yNyAPZRY1c06XSd,0.651,0.186,5.0,-15.073,1.0,0.049,0.761,0.984,0.173,0.697,102.095,audio_features,0TJqTd2yNyAPZRY1c06XSd,spotify:track:0TJqTd2yNyAPZRY1c06XSd,https://api.spotify.com/v1/tracks/0TJqTd2yNyAPZRY1c06XSd,https://api.spotify.com/v1/audio-analysis/0TJqTd2yNyAPZRY1c06XSd,75200.0,4.0,,0TJqTd2yNyAPZRY1c06XSd,"Trinidad and Tobago: ""Forged from the love of liberty…"" (arr. P. Breiner)",Trinidad and Tobago
194,6x0UtY6vZnKKYJK2ukM9tR,0.785,0.428,10.0,-14.986,1.0,0.037,0.888,0.938,0.0602,0.598,115.101,audio_features,6x0UtY6vZnKKYJK2ukM9tR,spotify:track:6x0UtY6vZnKKYJK2ukM9tR,https://api.spotify.com/v1/tracks/6x0UtY6vZnKKYJK2ukM9tR,https://api.spotify.com/v1/audio-analysis/6x0UtY6vZnKKYJK2ukM9tR,58707.0,4.0,,6x0UtY6vZnKKYJK2ukM9tR,Tunisia: O Defenders of the Homeland!… (arr. P. Breiner),Tunisia
195,6SDYjXO6WjO0GY3dkzzzvI,0.598,0.329,7.0,-13.4,0.0,0.0471,0.856,0.982,0.11,0.644,102.396,audio_features,6SDYjXO6WjO0GY3dkzzzvI,spotify:track:6SDYjXO6WjO0GY3dkzzzvI,https://api.spotify.com/v1/tracks/6SDYjXO6WjO0GY3dkzzzvI,https://api.spotify.com/v1/audio-analysis/6SDYjXO6WjO0GY3dkzzzvI,68707.0,4.0,,6SDYjXO6WjO0GY3dkzzzvI,"Turkey: İstiklâl Marşı (Independence March), ""Fear not and be not dismayed…"" [arr. P. Breiner]",Turkey
196,2Ooml0gaI1wr6LOKla4Mvs,0.259,0.361,5.0,-14.841,1.0,0.0397,0.573,0.973,0.115,0.244,78.334,audio_features,2Ooml0gaI1wr6LOKla4Mvs,spotify:track:2Ooml0gaI1wr6LOKla4Mvs,https://api.spotify.com/v1/tracks/2Ooml0gaI1wr6LOKla4Mvs,https://api.spotify.com/v1/audio-analysis/2Ooml0gaI1wr6LOKla4Mvs,70427.0,4.0,,2Ooml0gaI1wr6LOKla4Mvs,"Turkmenistan: Independent Neutral Turkmenistan State Anthem, ""I am ready to give life for native hearth…"" (2008 onwards)",Turkmenistan
197,17IxzPvqE33mcZgzIJW7RC,0.212,0.0987,7.0,-19.389,1.0,0.03,0.903,0.935,0.108,0.416,86.83,audio_features,17IxzPvqE33mcZgzIJW7RC,spotify:track:17IxzPvqE33mcZgzIJW7RC,https://api.spotify.com/v1/tracks/17IxzPvqE33mcZgzIJW7RC,https://api.spotify.com/v1/audio-analysis/17IxzPvqE33mcZgzIJW7RC,49653.0,4.0,,17IxzPvqE33mcZgzIJW7RC,"Turks and Caicos Islands: God Save the Queen, ""God save our gracious Queen…"" (Royal) [arr. P. Breiner]",Turks and Caicos Islands
198,4j3HfMRPjPPwqu2tNqp4tF,0.257,0.0372,7.0,-18.739,1.0,0.0387,0.83,0.984,0.0743,0.697,85.467,audio_features,4j3HfMRPjPPwqu2tNqp4tF,spotify:track:4j3HfMRPjPPwqu2tNqp4tF,https://api.spotify.com/v1/tracks/4j3HfMRPjPPwqu2tNqp4tF,https://api.spotify.com/v1/audio-analysis/4j3HfMRPjPPwqu2tNqp4tF,33027.0,5.0,,4j3HfMRPjPPwqu2tNqp4tF,"Uganda: Pearl of Africa, ""Oh Uganda! may God upload thee…"" (short version) [arr. P. Breiner]",Uganda
199,4xIkK3Kxs2obxGvp0el2sT,0.28,0.3,7.0,-14.096,0.0,0.0342,0.805,0.906,0.0483,0.345,128.846,audio_features,4xIkK3Kxs2obxGvp0el2sT,spotify:track:4xIkK3Kxs2obxGvp0el2sT,https://api.spotify.com/v1/tracks/4xIkK3Kxs2obxGvp0el2sT,https://api.spotify.com/v1/audio-analysis/4xIkK3Kxs2obxGvp0el2sT,87973.0,4.0,,4xIkK3Kxs2obxGvp0el2sT,"Ukraine: ""Ukraine's glory hasn't perished, nor her freedom…"" (Olympic version) [arr. P. Breiner]",Ukraine
200,1DqkmIdD4u5oF5MdqpRN3W,0.622,0.337,5.0,-14.784,1.0,0.0536,0.783,0.981,0.277,0.586,112.102,audio_features,1DqkmIdD4u5oF5MdqpRN3W,spotify:track:1DqkmIdD4u5oF5MdqpRN3W,https://api.spotify.com/v1/tracks/1DqkmIdD4u5oF5MdqpRN3W,https://api.spotify.com/v1/audio-analysis/1DqkmIdD4u5oF5MdqpRN3W,60800.0,4.0,,1DqkmIdD4u5oF5MdqpRN3W,"United Arab Emirates: ""Live my country, the unity of our Emirates lives…"" (arr. P. Breiner)",United Arab Emirates
201,5a6FctJZtEx5oqVhFclVHd,0.247,0.112,8.0,-18.399,1.0,0.0336,0.945,0.926,0.128,0.116,71.446,audio_features,5a6FctJZtEx5oqVhFclVHd,spotify:track:5a6FctJZtEx5oqVhFclVHd,https://api.spotify.com/v1/tracks/5a6FctJZtEx5oqVhFclVHd,https://api.spotify.com/v1/audio-analysis/5a6FctJZtEx5oqVhFclVHd,179200.0,4.0,,5a6FctJZtEx5oqVhFclVHd,"United States of America: The Star-Spangled Banner, ""O say, can you see…"" (arr. P. Breiner)",United States of America
202,5wBTY8qaku9Fzriwc4NSMj,0.5,0.0532,10.0,-20.469,1.0,0.0674,0.991,0.892,0.13,0.123,125.258,audio_features,5wBTY8qaku9Fzriwc4NSMj,spotify:track:5wBTY8qaku9Fzriwc4NSMj,https://api.spotify.com/v1/tracks/5wBTY8qaku9Fzriwc4NSMj,https://api.spotify.com/v1/audio-analysis/5wBTY8qaku9Fzriwc4NSMj,71480.0,4.0,,5wBTY8qaku9Fzriwc4NSMj,"Uruguay: ""Eastern landsmen, our country or the tomb!"" (Olympic version) [arr. P. Breiner]",Uruguay
203,4DHoubTQUStjWr4Kkkxsdr,0.333,0.144,7.0,-15.868,1.0,0.0372,0.936,0.813,0.112,0.165,70.999,audio_features,4DHoubTQUStjWr4Kkkxsdr,spotify:track:4DHoubTQUStjWr4Kkkxsdr,https://api.spotify.com/v1/tracks/4DHoubTQUStjWr4Kkkxsdr,https://api.spotify.com/v1/audio-analysis/4DHoubTQUStjWr4Kkkxsdr,93853.0,4.0,,4DHoubTQUStjWr4Kkkxsdr,"Uzbekistan: ""Stand tall, my free country, good fortune…"" (Olympic version) [arr. P. Breiner]",Uzbekistan
204,4fz9spjQdzV8UtvXv3KQ1l,0.415,0.174,10.0,-18.476,1.0,0.0441,0.895,0.985,0.285,0.27,98.513,audio_features,4fz9spjQdzV8UtvXv3KQ1l,spotify:track:4fz9spjQdzV8UtvXv3KQ1l,https://api.spotify.com/v1/tracks/4fz9spjQdzV8UtvXv3KQ1l,https://api.spotify.com/v1/audio-analysis/4fz9spjQdzV8UtvXv3KQ1l,107840.0,4.0,,4fz9spjQdzV8UtvXv3KQ1l,"Vanuatu: ""God has given us this land…"" (arr. P. Breiner)",Vanuatu
205,7FTSfI35USj7sNZMC7V3u0,0.46,0.0703,5.0,-18.899,1.0,0.0299,0.943,0.89,0.0833,0.199,103.978,audio_features,7FTSfI35USj7sNZMC7V3u0,spotify:track:7FTSfI35USj7sNZMC7V3u0,https://api.spotify.com/v1/tracks/7FTSfI35USj7sNZMC7V3u0,https://api.spotify.com/v1/audio-analysis/7FTSfI35USj7sNZMC7V3u0,177160.0,4.0,,7FTSfI35USj7sNZMC7V3u0,"Vatican City: Inno E Marcia Pontificale (Hymn and Pontifical March), ""O Rome immortal…"" [arr. P. Breiner]",Vatican City
206,7dKi7UMkV7lpraAshf7Zim,0.408,0.261,5.0,-14.442,1.0,0.0529,0.941,0.934,0.073,0.448,171.866,audio_features,7dKi7UMkV7lpraAshf7Zim,spotify:track:7dKi7UMkV7lpraAshf7Zim,https://api.spotify.com/v1/tracks/7dKi7UMkV7lpraAshf7Zim,https://api.spotify.com/v1/audio-analysis/7dKi7UMkV7lpraAshf7Zim,78853.0,4.0,,7dKi7UMkV7lpraAshf7Zim,"Venezuela: ""Glory to the brave nation which shook off the yoke…"" (Olympic version) [arr. P. Breiner]",Venezuela
207,1n4S6Bm7EJ7kEJO2MBVtS1,0.383,0.228,10.0,-14.958,1.0,0.0302,0.804,0.865,0.423,0.561,79.025,audio_features,1n4S6Bm7EJ7kEJO2MBVtS1,spotify:track:1n4S6Bm7EJ7kEJO2MBVtS1,https://api.spotify.com/v1/tracks/1n4S6Bm7EJ7kEJO2MBVtS1,https://api.spotify.com/v1/audio-analysis/1n4S6Bm7EJ7kEJO2MBVtS1,73587.0,4.0,,1n4S6Bm7EJ7kEJO2MBVtS1,"Vietnam: Tien Quan Ca (The Song of the Marching Troops), ""Soldiers of Vietnam, we go forward…"" [Olympic version] [arr. P. Breiner]",Vietnam
208,0Uf0v6T2b6jjVIhQVbfPMS,0.127,0.118,5.0,-16.557,1.0,0.0314,0.938,0.794,0.096,0.0626,76.133,audio_features,0Uf0v6T2b6jjVIhQVbfPMS,spotify:track:0Uf0v6T2b6jjVIhQVbfPMS,https://api.spotify.com/v1/tracks/0Uf0v6T2b6jjVIhQVbfPMS,https://api.spotify.com/v1/audio-analysis/0Uf0v6T2b6jjVIhQVbfPMS,103960.0,4.0,,0Uf0v6T2b6jjVIhQVbfPMS,"Wales: Hen Wlad Fy Nhadau (Land of My Fathers), ""The land of my fathers is dear unto me…"" [arr. P. Breiner]",Wales
209,7hGeCeMkGchfV6Y37lCPix,0.315,0.114,5.0,-17.028,1.0,0.0339,0.937,0.911,0.11,0.297,115.444,audio_features,7hGeCeMkGchfV6Y37lCPix,spotify:track:7hGeCeMkGchfV6Y37lCPix,https://api.spotify.com/v1/tracks/7hGeCeMkGchfV6Y37lCPix,https://api.spotify.com/v1/audio-analysis/7hGeCeMkGchfV6Y37lCPix,92853.0,4.0,,7hGeCeMkGchfV6Y37lCPix,"Yemen: ""Repeat, O World, my song…"" (2005 arrangement)",Yemen
210,22n9XZJAuh8px5XoUo7vn1,0.295,0.239,7.0,-14.958,1.0,0.0311,0.845,0.904,0.294,0.496,80.947,audio_features,22n9XZJAuh8px5XoUo7vn1,spotify:track:22n9XZJAuh8px5XoUo7vn1,https://api.spotify.com/v1/tracks/22n9XZJAuh8px5XoUo7vn1,https://api.spotify.com/v1/audio-analysis/22n9XZJAuh8px5XoUo7vn1,73227.0,4.0,,22n9XZJAuh8px5XoUo7vn1,"Zambia: ""Stand and sing of Zambia, proud and free…""",Zambia
211,4V7hADnXZWrimlEidbh9S8,0.174,0.273,7.0,-15.238,1.0,0.037,0.748,0.969,0.126,0.276,152.852,audio_features,4V7hADnXZWrimlEidbh9S8,spotify:track:4V7hADnXZWrimlEidbh9S8,https://api.spotify.com/v1/tracks/4V7hADnXZWrimlEidbh9S8,https://api.spotify.com/v1/audio-analysis/4V7hADnXZWrimlEidbh9S8,59533.0,4.0,,4V7hADnXZWrimlEidbh9S8,"Zimbabwe: Kalibusiswe Ilizwe LeZimbabwe (Blessed be the Land of Zimbabwe), ""O lift high…"" [short version] [arr. P. Breiner]",Zimbabwe
212,6aTkj5V4xf8ZhW04diIet1,0.245,0.128,10.0,-15.519,1.0,0.0321,0.896,0.911,0.144,0.0741,82.007,audio_features,6aTkj5V4xf8ZhW04diIet1,spotify:track:6aTkj5V4xf8ZhW04diIet1,https://api.spotify.com/v1/tracks/6aTkj5V4xf8ZhW04diIet1,https://api.spotify.com/v1/audio-analysis/6aTkj5V4xf8ZhW04diIet1,180440.0,4.0,,6aTkj5V4xf8ZhW04diIet1,"United Nations: Hymn to the United Nations, ""Eagerly musician, sweep your string…"" (arr. P. Breiner)",United Nations
213,4ylVg9Pxvf2FXyo5uqhZj0,0.205,0.298,5.0,-13.52,1.0,0.035,0.753,0.902,0.18,0.368,141.059,audio_features,4ylVg9Pxvf2FXyo5uqhZj0,spotify:track:4ylVg9Pxvf2FXyo5uqhZj0,https://api.spotify.com/v1/tracks/4ylVg9Pxvf2FXyo5uqhZj0,https://api.spotify.com/v1/audio-analysis/4ylVg9Pxvf2FXyo5uqhZj0,71773.0,3.0,,4ylVg9Pxvf2FXyo5uqhZj0,"Olympic Movement: Olympiakós Ýmnos (Olympic Hymn), ""Immortal spirit of antiquity…"" [Olympic version] [arr. P. Breiner]",Olympic Movement
